식당(ID),식당명,지점명,지역명,어워드정보설명,(RTI)지수,온라인화진행여부,수용태세지수,인기도,트립어드바이저평점,씨트립평점,네이버평점
71148,놀부보쌈과돌솥밥,남성점,동작구,안심식당(2020),4.5666445,N,0.304,0.08,,,4.22
88909,이화당,,서대문구,블루리본(2021),4.1352684,Y,0.233,0.22,,,4.22
89532,현래장,,마포구,안심식당(2020),4.3007274,N,0.231,0.33,4,,4.22
89626,옛골원조양평해장국,삼성점,강남구,모범음식점(2021),4.2932955,N,0.239,0.2,,,4.22
91708,서래양곱창,,서초구,블루리본(2021),4.1341997,Y,0.357,0.33,,4.4,4.22
98996,고구려 구이명가,홍대점,마포구,안심식당(2020),4.2818969,Y,0.283,0.33,,,4.22
100274,일일향,방배12호점,서초구,안심식당(2020),4.3178812,N,0.281,0.33,,,4.22
106242,서래통,,서초구,안심식당(2020),4.4323766,N,0.237,0.32,,,4.22
110801,본죽,파라곤점,양천구,안심식당(2020),4.3495732,N,0.261,0.11,,,4.22
112240,베러댄비프,,강남구,블루리본(2021),4.3641273,N,0.218,0.33,,,4.22
119127,인평일등추어탕,선릉역점,강남구,모범음식점(2021),4.2838152,Y,0.281,0.33,,,4.22
122885,나폴리회관,강남역점,강남구,모범음식점(2021),4.7878709,Y,0.315,0.33,,,4.22
124550,선남sea,,강남구,모범음식점(2021),4.1561503,Y,0.246,0.04,,,4.22
130811,영춘옥,,종로구,블루리본(2021),4.2248305,Y,0.39,0.36,4,4,4.22
133501,만선,,종로구,안심식당(2020),4.0953381,N,0.25,0.06,,,4.22
136084,명동찌개,,중랑구,안심식당(2020),4.3096904,N,0.239,0.07,,,4.22
141580,곰배령막걸리,,중랑구,안심식당(2020),4.2024682,N,0.28,0.07,,,4.22
141882,별궁식당,,종로구,블루리본(2021),4.2305042,Y,0.361,0.33,4,,4.22
143156,착한맛집,,중랑구,안심식당(2020),1.0501897,N,0.2,,,,4.22
143874,왕십리순대국,,종로구,안심식당(2020),4.1715291,N,0.216,0.33,,,4.22
161803,경희궁 등갈비,광화문본점,종로구,안심식당(2020),4.2600726,N,0.216,0.33,,,4.22
784242,대도식당,삼성점,강남구,모범음식점(2016),4.3252329,Y,0.295,0.33,,,4.22
794879,미성중국관,,용산구,모범음식점(2016),4.2256499,N,0.263,0.33,,,4.22
838720,감나무집기사식당,,마포구,안심식당(2020),4.322614,Y,0.393,0.33,4.5,,4.22
12276,교동짬뽕,마천점,송파구,모범음식점(2016),3.9698207,Y,0.315,0.07,,,4.21
12398,신사뻘낙지,,강남구,모범음식점(2010),4.3447108,Y,0.473,0.33,4,,4.21
12515,동해,,중구,모범음식점(2001),3.7447956,N,0.27,0.03,4,3,4.21
12658,명태랑족발이랑,,관악구,"모범음식점(2018),안심식당(2020)",4.3359536,Y,0.435,0.03,,,4.21
12676,아이러브신당동,,중구,모범음식점(2008),4.1810304,N,0.295,0.33,,,4.21
12741,염창회마차,,양천구,"모범음식점(2003),안심식당(2020)",4.1524711,N,0.248,0.33,,,4.21
12753,호남해물탕아구찜,,노원구,모범음식점(2020),4.1094458,Y,0.28,0.3,,,4.21
12812,원주골돌솥추어탕,,관악구,"모범음식점(2018),안심식당(2020)",4.3385962,N,0.272,0.33,,,4.21
12816,명태어장,신월직영점,양천구,모범음식점(2018),3.8265197,N,0.294,0.17,,,4.21
12892,만석장,,은평구,"모범음식점(2016),안심식당(2020)",4.0285901,N,0.313,0.33,4.5,,4.21
12904,양지촌,,중랑구,"모범음식점(2016),안심식당(2020)",4.1940358,N,0.263,0.33,,,4.21
12928,혼마참치,,구로구,"모범음식점(2018),안심식당(2020)",4.2332362,Y,0.315,0.33,4,,4.21
12978,코다리밥상,가락점,송파구,모범음식점(2019),4.3336774,N,0.287,0.33,,,4.21
12997,진평925,,마포구,"모범음식점(2016),안심식당(2020)",4.1116357,Y,0.28,0.33,,,4.21
13115,최가네양평해장국,번동본점,강북구,모범음식점(2009),3.9393517,N,0.247,0.1,,,4.21
13154,인차이나,,노원구,모범음식점(2015),4.166948,N,0.263,0.33,,,4.21
13247,국참치,,은평구,모범음식점(2015),4.2807739,N,0.328,0.33,,,4.21
13312,서울 명품 민물장어,서울본점,강북구,모범음식점(2018),4.3580053,Y,0.331,0.13,,,4.21
13546,설참치,2호점,마포구,"모범음식점(2013),안심식당(2020)",3.9713225,N,0.311,0.33,,,4.21
13666,대륙,,종로구,모범음식점(2012),3.8132022,N,0.263,0.33,,,4.21
13702,나주막회,,동대문구,모범음식점(2012),3.76183,N,0.262,0.14,,,4.21
13714,성북동왕의돈까스,본점,은평구,모범음식점(2004),4.2182104,Y,0.28,0.33,,,4.21
13744,오복함흥냉면,,용산구,모범음식점(2020),4.2392871,N,0.263,0.33,,,4.21
13801,대게나라,발산점,강서구,"모범음식점(2013),안심식당(2020)",4.1732162,N,0.302,0.37,,4,4.21
13852,수작,,강북구,모범음식점(2011),3.6551701,N,0.247,0.2,,,4.21
13899,죽변항,,성동구,모범음식점(2017),4.3034549,N,0.263,0.33,4.5,,4.21
13980,램하우스,서초법원점,서초구,모범음식점(2014),3.8089136,N,0.328,0.27,,,4.21
14049,윤정복샤브샤브아구찜,,송파구,모범음식점(2015),4.355063,N,0.327,0.12,,,4.21
14076,교토,,강남구,모범음식점(2014),4.0999873,Y,0.264,0.13,,,4.21
14142,원당24뼈다귀해장국,,서초구,모범음식점(2005),3.6856772,N,0.263,0.31,5,,4.21
14165,장안삼계탕,,동대문구,모범음식점(2001),4.0967075,Y,0.28,0.33,,,4.21
14322,미래,,마포구,"모범음식점(2015),안심식당(2020)",4.0500357,Y,0.28,0.26,,,4.21
14323,옹기,,마포구,"모범음식점(2009),안심식당(2020)",3.6944955,N,0.262,0.14,4,,4.21
14351,남가네설악추어탕,방화점,강서구,"모범음식점(2008),안심식당(2020)",4.347832,Y,0.328,0.28,4.5,,4.21
14475,제주항,방이점,송파구,모범음식점(2018),4.1573985,N,0.294,0.17,,,4.21
14487,목동평양면옥,,양천구,"모범음식점(2009),안심식당(2020)",3.7635286,N,0.248,0.31,4,,4.21
14560,동해바다해물낙지,,광진구,모범음식점(2000),4.1555786,Y,0.407,0.16,,,4.21
14611,주래등,,송파구,모범음식점(2019),4.1580843,N,0.213,0.33,,,4.21
14622,서초갈비,문정점,송파구,모범음식점(2017),4.166948,N,0.263,0.33,,,4.21
14686,연희옥,연희점,서대문구,모범음식점(2008),4.2391952,N,0.293,0.33,4,,4.21
14759,싸리집,,동작구,"모범음식점(2013),안심식당(2020)",4.1060975,Y,0.279,0.04,,,4.21
14864,태백숯불갈비,,강북구,모범음식점(2006),4.1960351,Y,0.265,0.31,,,4.21
14913,부자돼소,,중랑구,"모범음식점(2018),안심식당(2020)",4.403541,N,0.299,0.33,,,4.21
15015,해품초,삼성점,강남구,모범음식점(2016),4.1972665,Y,0.295,0.33,,,4.21
15036,산동,,종로구,모범음식점(2007),3.8171606,N,0.282,0.33,,,4.21
15069,무교동낙지,신촌점,서대문구,모범음식점(2005),4.1730811,Y,0.312,0.33,2.5,,4.21
15153,라이스 앤 라이스,노원점,노원구,모범음식점(2006),3.9698508,Y,0.262,0.33,,,4.21
15262,바다가요리한찜,,양천구,"모범음식점(2008),안심식당(2020)",4.0505425,N,0.301,0.33,4,,4.21
15309,명태촌 낙지세상,중화점,중랑구,모범음식점(2016),4.2949378,N,0.262,0.08,,,4.21
15330,채영진의 명품생고기 무한리필,독산점,금천구,모범음식점(2015),3.9148461,N,0.283,0.33,,,4.21
29046,리선전복,,영등포구,안심식당(2020),4.2856293,Y,0.274,0.33,,,4.21
35644,다미,,영등포구,블루리본(2021),4.1943571,N,0.216,0.33,,,4.21
54398,모모카,,광진구,안심식당(2020),2.9651109,Y,0.232,,,,4.21
56068,양촌리화로구이,,광진구,안심식당(2020),4.177694,N,0.286,0.33,,,4.21
69996,황금정원,,도봉구,모범음식점(2021),4.1567978,Y,0.378,0.33,,,4.21
71827,신중국,,노원구,모범음식점(2020),4.1342828,N,0.215,0.21,4,,4.21
73741,노량진 생고기,,동작구,안심식당(2020),4.2905192,Y,0.233,0.33,,,4.21
74811,본참치,태릉직영점,노원구,모범음식점(2021),4.304071,Y,0.281,0.33,,,4.21
76376,요리비아구찜,,도봉구,안심식당(2020),4.2836294,N,0.251,0.07,,,4.21
84172,황제짬뽕,,강동구,안심식당(2020),4.1977838,Y,0.393,0.19,,,4.21
88259,한솔냉면,디큐브시티점,구로구,안심식당(2020),4.0298398,N,0.2,0.03,,,4.21
90668,형제갈비,,서대문구,모범음식점(2004),4.1614537,N,0.216,0.33,,,4.21
91627,셰막,,강남구,블루리본(2021),4.3290129,N,0.235,0.33,,,4.21
92538,옥인칼국수,신세계백화점강남점,서초구,안심식당(2020),3.773019,N,0.165,0.01,,,4.21
93087,지호한방삼계탕,합정점,마포구,안심식당(2020),4.2137753,N,0.248,0.33,4,,4.21
94633,양양메밀막국수,,서초구,"미쉐린 가이드(2021),미쉐린 가이드(2022)",4.3043079,N,0.216,0.33,,,4.21
98686,송담추어탕,서울성수점,성동구,모범음식점(2021),4.0886883,Y,0.232,0.19,,,4.21
101165,싸리골,,성동구,모범음식점(2021),4.0272434,N,0.215,0.02,,,4.21
104202,시방,서초직영점,서초구,안심식당(2020),4.0576692,Y,0.233,0.23,5,,4.21
105159,용가네,,성동구,모범음식점(2022),4.2373137,N,0.239,0.01,,,4.21
109216,주문진회집,,양천구,안심식당(2020),4.2663753,N,0.264,0.33,,,4.21
118356,케이6송탄부대찌개,,양천구,안심식당(2020),4.3186013,N,0.215,0.11,,,4.21
120824,한성옥해장국,,용산구,블루리본(2021),4.2034278,N,0.216,0.33,,,4.21
126408,영동곱창,,강남구,모범음식점(2021),4.4736285,N,0.233,0.33,,,4.21
130380,동강장어랑나랑,본점,중랑구,안심식당(2020),4.2574033,N,0.215,0.04,,,4.21
132891,뚝배기 바지락 칼국수,면목동본점,중랑구,안심식당(2020),4.2988455,N,0.248,0.33,,,4.21
141318,종로황소곱창,종로점,종로구,안심식당(2020),4.1953515,N,0.216,0.33,,,4.21
142366,명동칼국수,신설동본점,종로구,안심식당(2020),3.9467334,N,0.215,0.03,,,4.21
143951,은평성모장례식장,,은평구,안심식당(2020),1.0501897,N,0.215,,,,4.21
144933,부산돼지국밥,,종로구,안심식당(2020),4.2746531,Y,0.182,0.1,,,4.21
651580,강서면옥,,중구,"모범음식점(2001),블루리본(2021)",4.1828112,N,0.295,0.33,4,,4.21
769081,해오름맛집,,강남구,모범음식점(2010),4.2230758,N,0.215,0.04,3,,4.21
771964,송탄부대찌개김치찌개,봉천역점,관악구,"모범음식점(2018),안심식당(2020)",4.5288428,N,0.287,0.33,,,4.21
773114,형제갈비,,서대문구,블루리본(2021),4.1614537,N,0.216,0.33,,,4.21
774103,화로구이,마장점,성동구,모범음식점(2015),4.2685321,Y,0.345,0.33,,,4.21
805676,향미,,마포구,블루리본(2021),4.3114365,N,0.281,0.33,,,4.21
12442,태평양수산,,성동구,모범음식점(2011),3.8335917,N,0.262,0.06,,,4.2
12766,마포진짜원조최대포,,마포구,"모범음식점(2011),안심식당(2020)",4.2960428,N,0.261,0.33,,,4.2
12839,라온석갈비,,성동구,모범음식점(2017),3.9369755,N,0.309,0.33,4,,4.2
12941,이조면옥,,양천구,모범음식점(2001),4.1278387,N,0.263,0.33,,,4.2
13080,베이징코야,,종로구,"모범음식점(2008),블루리본(2021)",3.8302133,N,0.295,0.33,4,,4.2
13083,한강집생태,,용산구,"모범음식점(2005),블루리본(2021)",4.2473123,Y,0.312,0.33,,,4.2
13092,금해 복집,,종로구,모범음식점(2007),3.9565242,N,0.279,0.2,,,4.2
13104,빛나는바다,암사점,강동구,모범음식점(2014),3.8395709,N,0.263,0.29,,,4.2
13146,동경1993,,노원구,모범음식점(2002),4.0833552,N,0.311,0.04,5,,4.2
13204,돈까스클럽,고척점,구로구,모범음식점(2019),4.0975562,Y,0.28,0.33,,,4.2
13205,태백산맥,,중구,모범음식점(2014),4.3603662,N,0.328,0.33,,,4.2
13282,함경면옥,,동대문구,모범음식점(2006),3.9981758,N,0.263,0.33,4.5,,4.2
13290,박가네 명동 빈대떡,,중랑구,"모범음식점(2019),안심식당(2020)",4.182417,N,0.262,0.21,,,4.2
13401,한우천국,역촌역점,은평구,"모범음식점(2016),안심식당(2020)",3.8665673,N,0.263,0.33,,,4.2
13445,춘천집닭갈비,수유점,강북구,모범음식점(2006),4.3381596,Y,0.462,0.33,,,4.2
13472,차오차오,강일점,강동구,"모범음식점(2013),안심식당(2020)",3.8241647,N,0.248,0.33,,,4.2
13514,금바위감자탕,증산점,은평구,모범음식점(2009),4.2639248,N,0.263,0.33,,,4.2
13560,먹보네쌈밥,,노원구,모범음식점(2002),4.2856459,N,0.247,0.12,,,4.2
13584,백제원,등촌점,강서구,"모범음식점(2015),안심식당(2020)",4.3566635,N,0.313,0.33,,,4.2
13847,나루,,중구,모범음식점(2012),4.2519929,N,0.263,0.33,,,4.2
13954,태영한우마을,,영등포구,"모범음식점(2010),안심식당(2020)",3.8296437,N,0.262,0.19,,,4.2
13955,홍영재 장수 청국장,,강남구,"모범음식점(2014),블루리본(2021)",4.282919,N,0.328,0.33,,,4.2
13998,삼환소한마리,,강남구,모범음식점(2016),4.1153494,N,0.311,0.33,,,4.2
14038,이조복집,,강남구,모범음식점(2021),4.1946318,Y,0.307,0.11,,,4.2
14067,뽕잎사랑,낙성대점,관악구,"모범음식점(2018),안심식당(2020)",4.1691341,N,0.263,0.33,,,4.2
14192,만복래반점,,은평구,모범음식점(2010),4.0886883,Y,0.279,0.19,,,4.2
14315,삼호복집,,서초구,모범음식점(2003),4.0336836,Y,0.279,0.09,,,4.2
14316,이조삼계탕 고기,,은평구,모범음식점(2012),4.1535842,N,0.327,0.02,,,4.2
14331,청록원,,성북구,모범음식점(2012),4.3437947,N,0.247,0.12,,,4.2
14401,등대,,강남구,모범음식점(2010),4.1498273,Y,0.306,0.33,4,,4.2
14451,통통생고기,,용산구,모범음식점(2015),3.4538534,N,0.212,0.01,,,4.2
14641,항도,,노원구,모범음식점(2009),4.0946389,N,0.262,0.07,,,4.2
14762,먹쇠 양념소갈비살,,은평구,모범음식점(2017),4.1870277,N,0.26,0.11,,,4.2
14830,목포낙지,,중구,모범음식점(2007),4.0893585,Y,0.44,0.27,,,4.2
14918,홍린,,강서구,"모범음식점(2012),안심식당(2020)",3.961023,N,0.28,0.33,2.5,,4.2
14998,알천생태찌개,,송파구,모범음식점(2008),4.1853794,N,0.263,0.33,,,4.2
15138,어회가,,관악구,"모범음식점(2018),안심식당(2020)",3.9500931,Y,0.312,0.33,5,,4.2
15254,참설농탕,서초점,서초구,모범음식점(2009),4.343051,N,0.263,0.33,,,4.2
15260,사리원,,동작구,모범음식점(2009),4.3493379,Y,0.329,0.33,4.5,,4.2
36557,파크카페,,영등포구,"안심식당(2020),으뜸시설(2017),으뜸시설(2018)",3.8498373,N,0.297,0.67,4.5,,4.2
43283,크리스탈제이드 레스토랑,소공점,중구,"미쉐린 가이드(2021),미쉐린 가이드(2022)",4.5636998,N,0.303,0.33,,,4.2
43759,한솔냉면,현대시티아울렛동대문점,중구,안심식당(2021),4.0272434,N,0.215,0.02,,,4.2
43937,서울신라호텔아리아께,,중구,블루리본(2021),4.1942377,N,0.216,0.33,,,4.2
50905,방이식당,방이점,송파구,모범음식점(2021),4.2783145,N,0.216,0.26,,,4.2
51619,목로평양만두국,,강남구,블루리본(2021),4.2186724,N,0.235,0.33,,,4.2
55315,장원삼계탕,,강동구,안심식당(2020),4.1450962,Y,0.265,0.33,,,4.2
62788,바다목장,,구로구,안심식당(2021),4.1738018,Y,0.297,0.17,,,4.2
72276,김밥나라,쌍문점,도봉구,안심식당(2020),4.3559357,N,0.215,0.06,,,4.2
92000,본가 신의주 찹쌀순대,,강남구,모범음식점(2021),4.3096904,N,0.239,0.07,,,4.2
93570,톰볼라,,서초구,블루리본(2021),4.4838384,Y,0.283,0.33,4.5,,4.2
96657,마이쏭,,강남구,블루리본(2021),4.2009927,Y,0.25,0.33,4,,4.2
98696,신신원,,성동구,모범음식점(2021),3.773019,N,0.184,0.01,,,4.2
115400,엘본더테이블,현대백화점목동점,양천구,안심식당(2020),4.409329,N,0.215,0.33,,,4.2
118444,문타로,이태원점,용산구,블루리본(2021),4.3673858,N,0.264,0.33,,,4.2
123181,마렘마,,용산구,블루리본(2021),4.4459374,N,0.294,0.33,,,4.2
124414,송가네감자탕,본점,마포구,안심식당(2020),4.2436759,N,0.264,0.33,4,,4.2
126853,토담골49번지,,강남구,"모범음식점(2021),블루리본(2021)",3.9605188,Y,0.369,0.36,,3,4.2
133269,본가왕해물찜,중랑점,중랑구,모범음식점(2021),4.2414085,N,0.2,0.2,,,4.2
133495,청진동해장국,중화동점,중랑구,"모범음식점(2021),안심식당(2020)",4.2847855,N,0.215,0.09,,,4.2
133675,원조식당,,종로구,안심식당(2020),4.0225619,Y,0.268,0.06,,,4.2
136937,국시방,,종로구,안심식당(2020),4.1810571,N,0.216,0.26,,,4.2
136941,아오리의행방불명,연신내점,은평구,안심식당(2020),4.4492622,N,0.19,0.33,,,4.2
140968,호프만의이야기,,종로구,안심식당(2020),4.2647128,N,0.248,0.33,,,4.2
143982,소선재,,종로구,블루리본(2021),4.2741518,Y,0.358,0.37,4,4.7,4.2
159841,취천루,,종로구,블루리본(2021),4.3238327,N,0.242,0.33,,,4.2
161861,델라코트,서울대병원점,종로구,안심식당(2020),4.1895591,N,0.2,0.13,,,4.2
826730,월선네,인의점,종로구,안심식당(2020),4.0936521,Y,0.251,0.2,,,4.2
12416,태진옥,,중구,모범음식점(2008),1.015852,N,0.262,,,,4.19
12417,조선화로집,상도역점,동작구,"모범음식점(2015),안심식당(2020)",4.0182771,N,0.328,0.33,,,4.19
12528,한우리,김포점,강서구,"모범음식점(2013),안심식당(2020)",4.0756525,N,0.262,0.17,,,4.19
12559,백암왕순대,,서대문구,모범음식점(2004),4.2315993,N,0.21,0.02,3,,4.19
12578,옛골토성,북한산성점,은평구,"모범음식점(2011),안심식당(2020)",4.2933496,N,0.329,0.33,,,4.19
12693,댓잎갈비,,용산구,"모범음식점(2005),블루리본(2021)",4.3065084,N,0.248,0.33,,,4.19
13031,미락웰빙쎄미부페,,성동구,모범음식점(2011),0.7587312,N,0.262,,,,4.19
13114,마포식당,,송파구,모범음식점(2012),4.2401901,Y,0.353,0.12,,,4.19
13215,원조강영숙봉평메밀촌,신당점,중구,모범음식점(2007),3.8055105,N,0.262,0.12,,,4.19
13234,어물전,금천독산점,금천구,모범음식점(2016),4.545583,Y,0.367,0.33,,,4.19
13254,광양본가,,강남구,모범음식점(2014),4.1831943,Y,0.28,0.33,,,4.19
13363,마장골,,성동구,모범음식점(2016),3.7857797,N,0.295,0.28,,,4.19
13404,바오바오,,강남구,모범음식점(2016),4.1631381,N,0.263,0.33,,,4.19
13503,병천순대국왕족발,,은평구,모범음식점(2017),4.0298398,N,0.262,0.03,,,4.19
13525,물조은선주회집,방배점,서초구,모범음식점(2006),4.1831943,Y,0.28,0.33,,,4.19
13573,거북이집,,서대문구,모범음식점(2011),4.2293377,Y,0.28,0.33,4.5,,4.19
13635,명물갈비,,서대문구,모범음식점(2004),4.2403389,Y,0.36,0.33,,,4.19
13640,인생소고기집,,용산구,모범음식점(2019),3.9797534,Y,0.471,0.01,,,4.19
13680,수유감자탕,,강북구,모범음식점(2010),4.0096901,Y,0.393,0.33,3.5,,4.19
13721,눈나무집,,종로구,"모범음식점(2007),안심식당(2020)",4.3164425,Y,0.265,0.33,4,,4.19
13722,이북집 찹쌀순대,성수점,성동구,모범음식점(2019),4.2113429,N,0.263,0.33,,,4.19
13982,전주풍남회관,,중구,모범음식점(2003),4.1432479,N,0.213,0.33,,,4.19
13985,나루터,,마포구,"모범음식점(2009),안심식당(2020)",4.118075,Y,0.279,0.13,,,4.19
14045,매일복집,,노원구,모범음식점(2005),4.1780444,N,0.262,0.1,,,4.19
14102,용정숯불갈비,,은평구,모범음식점(2009),4.2279021,N,0.262,0.08,,,4.19
14124,온정돈까스,본점,관악구,"모범음식점(2018),안심식당(2020)",4.5264688,N,0.296,0.33,,,4.19
14138,거부,,마포구,모범음식점(2009),4.1097832,Y,0.28,0.33,,,4.19
14152,광나루남원추어탕,,광진구,모범음식점(2008),4.0005838,N,0.262,0.14,4.5,,4.19
14162,가도,,동대문구,모범음식점(2011),3.7989265,N,0.262,0.08,,,4.19
14175,명품횡성한우가,,관악구,"모범음식점(2018),안심식당(2020)",3.9053961,N,0.294,0.22,,,4.19
14279,충정각,,서대문구,모범음식점(2012),4.2639694,Y,0.309,0.33,3.5,,4.19
14421,열정갈비,,용산구,모범음식점(2018),4.2636534,Y,0.328,0.33,,,4.19
