식당명,지역명,네이버평점
돈치돈치 두루치기,성동구,
돈카춘,성동구,
동내이야기,성동구,
둡,성동구,
드비알레 컬쳐라운지,성동구,
등촌샤브칼국수,성동구,
등촌샤브칼국수,성동구,
디 이막,성동구,
디저트39(한양대점),성동구,
디카페(DCafe),성동구,
또아(TTOA),성동구,
뚝섬포구,성동구,
라바바 베이커리,성동구,
라사천마라탕,성동구,
라인 앤 라운드,성동구,
랜드온커피,성동구,
러프러프(RUFRUF),성동구,
레몬드랍,성동구,
로우라이프,성동구,
로우포레스트,성동구,
롸카두둘두(성수점),성동구,
르베지왕,성동구,
리브나,성동구,
마라민족 마라탕 마라샹궈,성동구,
마렐,성동구,
마루(愛),성동구,
마루제면소,성동구,
마이빙수,성동구,
마케나이데,성동구,
메이플탑,성동구,
메종 파이프그라운드,성동구,
멕시칸식당 베르데,성동구,
면시켜밥시켜,성동구,
명가통닭,성동구,
명품 육회와 연어,성동구,
모찌토끼 마카롱,성동구,
목포산 꽃게,성동구,
몬조,성동구,
무경계,성동구,
무근본,성동구,
무용학원,성동구,
문보우(Moonbow),성동구,
문센트(moonscent),성동구,
뮤르뮤르,성동구,
미미옥,성동구,
미소야,성동구,
미스터피자,성동구,
미스터피자,성동구,
미식공작소,성동구,
민들레,성동구,
민티베리,성동구,
바나프레소,성동구,
바탕,성동구,
반장즉석떡볶이,성동구,
버거보이,성동구,
버터팬트리,성동구,
범,성동구,
베르두레,성동구,
벨라스가든,성동구,
별사랑불고기,성동구,
보마켓,성동구,
보스코 에스프레소바,성동구,
본도시락,성동구,
봉봉 마더스,성동구,
봉추찜닭,성동구,
브라운래빗,성동구,
블랑제리 버허,성동구,
블루제이,성동구,
비놈(vinome),성동구,
비비큐,성동구,
비비큐(BBQ),성동구,
빙봉까사,성동구,
빠레뜨한남,성동구,
사랑의 포장마차,성동구,
삼원,성동구,
상남자푸드,성동구,
상수현샵,성동구,
샌드카베,성동구,
샐러드41,성동구,
샐러드숍,성동구,
샐피,성동구,
샘물분식,성동구,
샹츠마라,성동구,
서귀포로맨스,성동구,
서울왕돈까스,성동구,
성수 소파,성동구,
성수 우막집,성동구,
성수 이루다,성동구,
성수김밥_퍼니텅,성동구,
성수꼬마,성동구,
성수망치버거,성동구,
성수부엌,성동구,
성수식당,성동구,
성수옥상,성동구,
성수온실,성동구,
성수호칼국수,성동구,
세디치(Sedici),성동구,
셀라,성동구,
소리숲,성동구,
솔솥,성동구,
솜씨,성동구,
송정,성동구,
송정가든,성동구,
송흥,성동구,
순살만공격,성동구,
쉬림폴로지(shrimpology),성동구,
쉭앤칙 K-FOOD,성동구,
쉭앤칙 카페,성동구,
쉭앤칙카페,성동구,
슈퍼오리(SUPERORI),성동구,
스몰글라스텍스쳐,성동구,
스시 슈퍼마켓,성동구,
스시도쿠겐,성동구,
스시도쿠카미동,성동구,
스시라온,성동구,
스시아카진,성동구,
스웨이 성수,성동구,
스테치,성동구,
스파게티스토리,성동구,
슬랙(SLAG),성동구,
시옹마오,성동구,
시월애 샤브샤브,성동구,
신백년짬뽕,성동구,
실내포장마차,성동구,
심재응봉,성동구,
써니브레드,성동구,
쎄콩데haus,성동구,
씨씨씨(CCC),성동구,
아워킬리바(HOUR:CILLIBA),성동구,
아원,성동구,
아이엠푸드스타일리스트,성동구,
아일랜드173,성동구,
안수산,성동구,
암암리,성동구,
앤드투투,성동구,
야드 바이 비씨,성동구,
야미마라탕,성동구,
야페,성동구,
어게인스트 보더스 against borders,성동구,
어글리 크림치즈(Ugly Creamcheese),성동구,
어나더닭,성동구,
에어링,성동구,
에이투비 A to B,성동구,
에프터드링크버거,성동구,
엘리웨이,성동구,
엘제이푸드,성동구,
연돈볼카츠,성동구,
영웅갈비찜,성동구,
옛집 통오리탕,성동구,
오근내7닭갈비,성동구,
오늘도 빙수,성동구,
오렌지보틀(한남점),성동구,
오로라베이커리카페,성동구,
오롯이,성동구,
오와리,성동구,
오팔,성동구,
온슬,성동구,
올드너티(oldnutty),성동구,
올라프루타,성동구,
와썹 파스타,성동구,
와이앤디(YND):성수로운 요놈들,성동구,
와인도어,성동구,
왕십리정곱창,성동구,
요거비,성동구,
우리술 당당,성동구,
우마텐 텐동,성동구,
우시야,성동구,
우주식탁,성동구,
우프,성동구,
원기옥,성동구,
위드번(With Bun),성동구,
윈야드 성수,성동구,
유캔두잇,성동구,
육담와,성동구,
육육면관,성동구,
윤반장,성동구,
응급실국물떡볶이,성동구,
이쉐프의 회뜰레옹,성동구,
이즈잇,성동구,
이지더즈잇,성동구,
이페메라(EPHEMERA),성동구,
인생소머리국밥,성동구,
인정촌(서울숲점),성동구,
장어시대,성동구,
장조림,성동구,
잭슨피자,성동구,
잭슨피자,성동구,
전 여사,성동구,
정담초밥,성동구,
정돈,성동구,
제로드,성동구,
제로키친,성동구,
제비집,성동구,
존쿡델리미트,성동구,
종로 본 빈대떡,성동구,
주052,성동구,
줄라이멧톰,성동구,
중화반점 여의,성동구,
지우관,성동구,
찌마찌마,성동구,
찐미숯불구이,성동구,
차일드 오 피자,성동구,
찬란한 아구,성동구,
참맛깔,성동구,
챔스빈커피,성동구,
천연키친,성동구,
청년고기장수,성동구,
체면가,성동구,
최가식당,성동구,
카우보이 라멘,성동구,
카페온화,성동구,
캘프,성동구,
커피 바넷리,성동구,
커피뮤 비트플렉스,성동구,
커피청,성동구,
컨티넨탈 커피(CONTINENTAL COFFEE),성동구,
케이키(CAKEY),성동구,
콩카세(CONCASSE),성동구,
쾌걸 쭈꾸미,성동구,
큐큐면관,성동구,
크레이트커피,성동구,
크림라벨,성동구,
킨더프레스(kinderpress/성수뚝섬무릉도원),성동구,
탐나종합어시장,성동구,
탑,성동구,
태풍순대국,성동구,
테디스오븐,성동구,
텐바,성동구,
토리노 한식뷔페,성동구,
톤업,성동구,
투그,성동구,
파라디,성동구,
파티세리 아모니,성동구,
파티세리 후르츠(Patisserie Fruits),성동구,
팔공키친,성동구,
패티패티,성동구,
퍼블릭키친,성동구,
포스트스크립트(Postscript),성동구,
포케박스,성동구,
푸른바다찜탕,성동구,
프랭크버거 왕십리,성동구,
프랭크버거,성동구,
프렙(the prep),성동구,
프로가정식백반,성동구,
프로젝트 신세계,성동구,
플러드,성동구,
피비지랩(PVG LAB),성동구,
피오티 프로젝트(pot project),성동구,
피자니스타,성동구,
피자알볼로,성동구,
피자파는집,성동구,
피크닉,성동구,
피키니키,성동구,
픽셀,성동구,
핏자터틀스 성수,성동구,
핏제리아 달 포르노,성동구,
하오마라(용답점),성동구,
한식밥상,성동구,
할머니가래떡볶이,성동구,
햄찌와베찌,성동구,
현방500소갈비,성동구,
호랑도,성동구,
홈라이크,성동구,
홍익스테이크,성동구,
홍콩반점0410,성동구,
화양연화,성동구,
환상부엌,성동구,
회기버거,성동구,
WACKY KEKI(웨키케키),성동구,
몽봉봉(monbonbon),성동구,
베이킷 업 Bakit Up,성동구,
브레드 온,성동구,
스트로베리32,성동구,
연즈,성동구,
오리오리,성동구,
주식회사 로와이드,성동구,
찰리베이커리,성동구,
카페 프리실라,성동구,
퀸즈베이커리(옥수점),성동구,
크림라벨,성동구,
파티세리후르츠,성동구,
호야 베이킹 스튜디오,성동구,
이편한세상 금호파크힐스,성동구,
바나나트리,성동구,
라보엠,성동구,
어부가,성동구,
해양,성동구,
미아논나(mia nonna),성동구,
하노이바게트,성동구,
정다운식당,성동구,
안단테,성동구,
예빈당,성동구,
베러로스팅랩쇼룸,성동구,
메종 성수돈,성동구,
서울숲쭈꾸미,성동구,
브레드 앤 밀,성동구,
베네토피자앤펍,성동구,
열혈쭈꾸미,성동구,
플레이즈 라운지,성동구,
열혈쭈꾸미,성동구,
